age,minutes_played,goals_per90,assists_per90,position,last_season,country_of_citizenship,market_value_in_eur,target_log,league_rank
24.0,1.0,0.0,0.0,Midfield,2021,England,200000,12.206077645517674,1
23.0,1121.0,0.0,0.2408563782337199,Midfield,2024,England,6000000,15.607270193858982,2
24.0,0.0,0.0,0.0,Attack,2019,England,150000,11.918397239722838,1
23.0,2539.0,0.0708940527766837,0.0354470263883418,Midfield,2024,England,10000000,16.118095750958314,1
24.0,0.0,0.0,0.0,Attack,2017,England,200000,12.206077645517674,1
23.0,191.0,0.4712041884816754,0.4712041884816754,Defender,2021,England,1500000,14.220976332738882,1
24.0,8790.0,0.1740614334470989,0.204778156996587,Midfield,2024,England,50000000,17.72753358339242,1
27.0,2933.0,0.0,0.0306853051483123,Defender,2020,France,275000,12.524530013005734,12
24.0,1449.0,0.0,0.0,Attack,2024,England,400000,12.899222326086994,7
23.0,1.0,0.0,0.0,Midfield,2020,Turkey,400000,12.899222326086994,8
25.0,4402.0,0.0408905043162199,0.0,Defender,2024,Ireland,350000,12.765691290604371,11
26.0,7109.0,0.0506400337600225,0.0253200168800112,Defender,2024,Portugal,1500000,14.220976332738882,7
26.0,1715.0,0.0524781341107871,0.0,Defender,2023,Croatia,2000000,14.508658238524095,4
26.0,2446.0,0.1471790678659035,0.1471790678659035,Attack,2024,Italy,4000000,15.201805169084134,2
27.0,0.0,0.0,0.0,Midfield,2018,Netherlands,50000,10.819798284210286,6
27.0,0.0,0.0,0.0,Defender,2018,Netherlands,50000,10.819798284210286,6
27.0,0.0,0.0,0.0,Defender,2016,Denmark,25000,10.12667110305036,10
25.0,0.0,0.0,0.0,Midfield,2022,Turkey,25000,10.12667110305036,8
24.0,0.0,0.0,0.0,Attack,2020,Belgium,50000,10.819798284210286,14
25.0,2345.0,0.3070362473347547,0.0767590618336886,Attack,2024,Sweden,600000,13.304686600863562,11
26.0,180.0,0.0,0.0,Attack,2022,Finland,225000,12.323860125621126,11
25.0,2487.0,0.1085645355850422,0.1085645355850422,Midfield,2024,Netherlands,175000,12.07254696717504,6
26.0,59.0,0.0,0.0,Midfield,2023,England,3000000,14.914123179965662,1
29.0,1633.0,0.0,0.0,Defender,2019,Spain,50000,10.819798284210286,9
28.0,213.0,0.0,0.0,Attack,2018,England,75000,11.225256725762891,11
25.0,1477.0,0.0609343263371699,0.0,Midfield,2024,Curacao,200000,12.206077645517674,6
26.0,706.0,0.0,0.0,Midfield,2021,Romania,2800000,14.845130332288226,1
26.0,0.0,0.0,0.0,Goalkeeper,2017,Netherlands,25000,10.12667110305036,6
28.0,8.0,0.0,0.0,Attack,2016,Netherlands,75000,11.225256725762891,6
26.0,10241.0,0.0615174299384825,0.0351528171077043,Defender,2024,Netherlands,25000000,17.034386422832473,2
24.0,2.0,0.0,0.0,Midfield,2020,Northern Ireland,600000,13.304686600863562,1
23.0,0.0,0.0,0.0,Attack,2022,Finland,200000,12.206077645517674,1
24.0,2584.0,0.0696594427244582,0.0,Defender,2024,Austria,1500000,14.220976332738882,6
24.0,1975.0,0.0,0.0911392405063291,Defender,2024,Austria,6500000,15.687312888712007,4
25.0,2369.0,0.1899535669058674,0.1139721401435204,Attack,2022,Ireland,3500000,15.068273812173889,1
24.0,3703.0,0.6076154469349176,0.0972184715095868,Attack,2024,Ireland,5500000,15.520258832020865,11
25.0,13700.0,0.0525547445255474,0.0197080291970802,Defender,2024,France,22000000,16.906553056777135,1
25.0,470.0,0.0,0.0,Midfield,2020,France,200000,12.206077645517674,14
28.0,1.0,0.0,0.0,Midfield,2019,Turkey,50000,10.819798284210286,8
26.0,0.0,0.0,0.0,Defender,2018,Serbia,600000,13.304686600863562,2
27.0,4819.0,0.0186760738742477,0.0560282216227433,Defender,2023,Morocco,500000,13.122365377402328,5
25.0,5267.0,0.3075754699069679,0.0854376305297133,Attack,2024,Montenegro,14000000,16.454567959008102,2
28.0,4358.0,0.0619550252409362,0.0,Attack,2020,Belgium,400000,12.899222326086994,14
29.0,0.0,0.0,0.0,Midfield,2016,France,50000,10.819798284210286,14
29.0,0.0,0.0,0.0,Defender,2015,Russia,50000,10.819798284210286,13
27.0,83.0,0.0,0.0,Defender,2022,Spain,500000,13.122365377402328,3
26.0,11.0,0.0,0.0,Midfield,2019,Belgium,175000,12.07254696717504,14
26.0,17041.0,0.4806055982630127,0.3380083328443166,Attack,2024,Netherlands,70000000,18.064005814299342,1
27.0,4458.0,0.0201884253028263,0.0605652759084791,Midfield,2022,England,1500000,14.220976332738882,2
26.0,0.0,0.0,0.0,Goalkeeper,2019,Netherlands,75000,11.225256725762891,6
31.0,266.0,0.0,0.0,Attack,2018,Argentina,125000,11.736077016252436,7
28.0,1638.0,0.0549450549450549,0.0,Defender,2019,Denmark,200000,12.206077645517674,10
25.0,180.0,0.0,0.0,Goalkeeper,2023,Netherlands,150000,11.918397239722838,6
27.0,3580.0,0.4273743016759776,0.1256983240223463,Attack,2024,England,800000,13.592368256649284,11
26.0,3568.0,0.0,0.1261210762331838,Attack,2024,Spain,3000000,14.914123179965662,3
26.0,3.0,0.0,0.0,Attack,2016,Sint Maarten,350000,12.765691290604371,6
25.0,0.0,0.0,0.0,Midfield,2019,Netherlands,75000,11.225256725762891,6
25.0,119.0,0.0,0.0,Attack,2021,Netherlands,150000,11.918397239722838,6
26.0,0.0,0.0,0.0,Midfield,2018,Turkey,50000,10.819798284210286,8
27.0,720.0,0.0,0.0,Goalkeeper,2024,Turkey,175000,12.07254696717504,8
27.0,0.0,0.0,0.0,Midfield,2016,Belgium,50000,10.819798284210286,14
29.0,1020.0,0.0,0.088235294117647,Midfield,2021,Brazil,1000000,13.815511557963774,2
30.0,270.0,0.0,0.0,Defender,2017,Brazil,400000,12.899222326086994,12
28.0,9543.0,0.0094309965419679,0.0188619930839358,Defender,2024,Albania,6000000,15.607270193858982,2
28.0,0.0,0.0,0.0,Midfield,2016,Russia,50000,10.819798284210286,13
25.0,1606.0,0.112079701120797,0.0560398505603985,Midfield,2024,Cyprus,400000,12.899222326086994,9
28.0,3.0,0.0,0.0,Midfield,2018,Brazil,500000,13.122365377402328,7
27.0,21413.0,0.0924671928267874,0.0168122168775977,Defender,2024,Brazil,75000000,18.13299868483392,1
27.0,180.0,0.0,0.0,Goalkeeper,2019,Senegal,350000,12.765691290604371,2
28.0,0.0,0.0,0.0,Defender,2015,Turkey,25000,10.12667110305036,8
29.0,5606.0,0.2247591865858009,0.1123795932929004,Attack,2021,Brazil,6000000,15.607270193858982,5
29.0,1986.0,0.0,0.0,Midfield,2020,Brazil,1700000,14.346139397261563,7
29.0,1183.0,0.1521555367709214,0.1521555367709214,Attack,2020,France,800000,13.592368256649284,14
27.0,1373.0,0.065549890750182,0.0,Defender,2018,Spain,300000,12.611541086966117,14
33.0,7991.0,0.0,0.0450506820172694,Defender,2022,Portugal,200000,12.206077645517674,7
28.0,90.0,0.0,0.0,Defender,2020,Spain,700000,13.45883704259595,3
25.0,1055.0,0.2559241706161138,0.1706161137440758,Attack,2023,Norway,900000,13.71015115341694,14
27.0,5498.0,0.0654783557657329,0.0327391778828664,Midfield,2023,Costa Rica,500000,13.122365377402328,9
24.0,8783.0,0.4098827279972674,0.2151884321985654,Attack,2024,Netherlands,35000000,17.370858648025116,1
27.0,1198.0,0.0751252086811352,0.0,Midfield,2018,Ukraine,125000,11.736077016252436,12
26.0,0.0,0.0,0.0,Defender,2021,Romania,400000,12.899222326086994,7
24.0,13944.0,0.290447504302926,0.2452667814113597,Midfield,2024,Belgium,38000000,17.453096744006448,2
23.0,0.0,0.0,0.0,Defender,2020,Belgium,150000,11.918397239722838,14
24.0,15.0,0.0,0.0,Attack,2018,Belgium,25000,10.12667110305036,14
24.0,3035.0,0.0,0.029654036243822,Defender,2024,Germany,6000000,15.607270193858982,4
27.0,2262.0,0.0795755968169761,0.039787798408488,Midfield,2024,The Gambia,650000,13.384729180332174,11
27.0,12057.0,0.0746454341876088,0.1642199552127395,Midfield,2024,Cote d'Ivoire,3500000,15.068273812173889,14
26.0,5092.0,0.0706991358994501,0.0706991358994501,Defender,2022,Sierra Leone,900000,13.71015115341694,6
29.0,158.0,0.0,0.0,Attack,2017,Belgium,25000,10.12667110305036,8
27.0,1949.0,0.4155977424320164,0.0,Attack,2024,Northern Ireland,600000,13.304686600863562,11
24.0,0.0,0.0,0.0,Goalkeeper,2021,Netherlands,100000,11.51293546492023,6
24.0,10.0,0.0,0.0,Defender,2021,Netherlands,25000,10.12667110305036,6
24.0,4807.0,0.0,0.0187226960682338,Defender,2024,Netherlands,5000000,15.424948670398354,4
28.0,641.0,0.140405616224649,0.140405616224649,Midfield,2020,Ukraine,150000,11.918397239722838,12
29.0,0.0,0.0,0.0,Midfield,2016,Belgium,50000,10.819798284210286,14
28.0,0.0,0.0,0.0,Midfield,2016,Belgium,50000,10.819798284210286,14
28.0,2.0,0.0,0.0,Defender,2017,Belgium,100000,11.51293546492023,14
26.0,5786.0,0.2955409609402005,0.0933287245074317,Attack,2022,Netherlands,1800000,14.403297778421797,4
29.0,1938.0,0.2321981424148606,0.0464396284829721,Defender,2023,Brazil,400000,12.899222326086994,12
28.0,521.0,0.0,0.0,Midfield,2017,Russia,225000,12.323860125621126,13
26.0,0.0,0.0,0.0,Attack,2015,Denmark,50000,10.819798284210286,10
32.0,16054.0,0.0112121589634981,0.1065155101532328,Defender,2024,Greece,700000,13.45883704259595,9
29.0,2511.0,0.1075268817204301,0.07168458781362,Attack,2022,Nigeria,500000,13.122365377402328,8
31.0,12359.0,0.0655392831135205,0.0291285702726757,Midfield,2024,Brazil,1000000,13.815511557963774,7
27.0,3925.0,0.0229299363057324,0.0458598726114649,Defender,2024,Ireland,200000,12.206077645517674,11
27.0,192.0,0.0,0.0,Midfield,2019,Ecuador,700000,13.45883704259595,6
29.0,828.0,0.2173913043478261,0.0,Midfield,2024,Norway,450000,13.017005083966255,11
26.0,6388.0,0.0,0.0281778334376956,Defender,2024,Uruguay,8000000,15.894952224644102,1
25.0,3754.0,0.1198721363878529,0.0958977091102823,Midfield,2024,Northern Ireland,400000,12.899222326086994,11
28.0,7137.0,0.1387137452711223,0.3152585119798234,Midfield,2021,Brazil,2500000,14.731801689838347,7
29.0,1817.0,0.0495321959273527,0.1485965877820583,Defender,2024,Russia,800000,13.592368256649284,13
27.0,1966.0,0.6408952187182095,0.0457782299084435,Attack,2024,Moldova,1500000,14.220976332738882,6
27.0,32.0,0.0,0.0,Midfield,2023,Moldova,300000,12.611541086966117,9
25.0,341.0,0.0,0.0,Midfield,2023,Germany,800000,13.592368256649284,4
28.0,751.0,0.0,0.0,Goalkeeper,2023,Brazil,900000,13.71015115341694,3
26.0,251.0,0.0,0.0,Defender,2021,Ghana,125000,11.736077016252436,6
28.0,0.0,0.0,0.0,Attack,2017,Belgium,100000,11.51293546492023,14
28.0,187.0,0.0,0.0,Midfield,2017,Portugal,100000,11.51293546492023,7
28.0,2695.0,0.1669758812615955,0.1669758812615955,Defender,2023,Argentina,500000,13.122365377402328,9
26.0,2856.0,0.0315126050420168,0.0,Defender,2024,Austria,3000000,14.914123179965662,2
28.0,1471.0,0.0,0.1223657375934738,Defender,2024,Spain,2500000,14.731801689838347,3
29.0,16950.0,0.0424778761061946,0.0212389380530973,Defender,2024,Brazil,3000000,14.914123179965662,3
27.0,3735.0,0.0481927710843373,0.0963855421686747,Defender,2023,Uruguay,10000000,16.118095750958314,2
25.0,5424.0,0.4480088495575221,0.0331858407079646,Attack,2024,Netherlands,1300000,14.077875591662238,6
29.0,10403.0,0.3806594251658176,0.0951648562914544,Attack,2024,Brazil,2100000,14.557448378884017,8
28.0,2103.0,0.3851640513552068,0.042796005706134,Attack,2022,Denmark,500000,13.122365377402328,10
28.0,169.0,0.0,0.5325443786982249,Midfield,2018,Albania,100000,11.51293546492023,10
33.0,686.0,0.0,0.1311953352769679,Attack,2020,Serbia,400000,12.899222326086994,9
27.0,4704.0,0.0573979591836734,0.1147959183673469,Defender,2024,Spain,1500000,14.220976332738882,7
27.0,9187.0,0.0783716120605202,0.0979645150756503,Defender,2024,Ireland,3500000,15.068273812173889,11
29.0,733.0,0.1227830832196453,0.1227830832196453,Attack,2020,Brazil,350000,12.765691290604371,7
25.0,2197.0,0.0819299044151115,0.1228948566226672,Midfield,2024,Ecuador,2500000,14.731801689838347,2
27.0,2520.0,0.0,0.0,Goalkeeper,2024,Russia,300000,12.611541086966117,13
32.0,10582.0,0.0255150255150255,0.0,Midfield,2024,Argentina,400000,12.899222326086994,9
30.0,2058.0,0.1749271137026239,0.1749271137026239,Defender,2021,Argentina,325000,12.691583538230216,11
26.0,0.0,0.0,0.0,Defender,2019,Netherlands,50000,10.819798284210286,6
26.0,91.0,0.0,0.989010989010989,Attack,2018,Netherlands,200000,12.206077645517674,6
28.0,0.0,0.0,0.0,Midfield,2016,France,150000,11.918397239722838,5
26.0,48.0,0.0,0.0,Midfield,2021,Netherlands,75000,11.225256725762891,6
27.0,4230.0,0.1063829787234042,0.0851063829787234,Midfield,2024,Turkey,1400000,14.151983508870948,8
27.0,1003.0,0.2691924227318046,0.0897308075772682,Attack,2023,Brazil,11000000,16.213405921671733,13
28.0,0.0,0.0,0.0,Attack,2018,Italy,125000,11.736077016252436,2
28.0,1446.0,0.1244813278008298,0.0622406639004149,Midfield,2019,Portugal,300000,12.611541086966117,7
28.0,2683.0,0.0,0.0335445396943719,Defender,2024,Algeria,800000,13.592368256649284,13
27.0,787.0,0.1143583227445997,0.2287166454891995,Midfield,2019,Greece,900000,13.71015115341694,9
27.0,0.0,0.0,0.0,Goalkeeper,2016,Italy,25000,10.12667110305036,2
27.0,45.0,0.0,0.0,Midfield,2018,Italy,100000,11.51293546492023,2
33.0,0.0,0.0,0.0,Attack,2018,Guadeloupe,200000,12.206077645517674,5
31.0,545.0,0.1651376146788991,0.0,Midfield,2022,France,350000,12.765691290604371,13
24.0,2743.0,0.2624863288370397,0.1968647466277798,Attack,2024,Belgium,600000,13.304686600863562,14
30.0,4691.0,0.0,0.0191856746962268,Defender,2023,Argentina,900000,13.71015115341694,13
28.0,1.0,0.0,0.0,Midfield,2018,China,25000,10.12667110305036,10
31.0,141.0,0.0,0.0,Midfield,2024,Belgium,350000,12.765691290604371,14
31.0,313.0,0.0,0.0,Midfield,2018,Belgium,75000,11.225256725762891,14
29.0,17828.0,0.0201929549024007,0.1262059681400044,Defender,2024,France,3000000,14.914123179965662,3
29.0,0.0,0.0,0.0,Attack,2019,Netherlands,150000,11.918397239722838,6
25.0,2603.0,0.3457548981943911,0.1037264694583173,Midfield,2024,Netherlands,700000,13.45883704259595,6
24.0,0.0,0.0,0.0,Defender,2020,Germany,150000,11.918397239722838,4
28.0,120.0,0.0,0.0,Defender,2020,Argentina,150000,11.918397239722838,2
28.0,0.0,0.0,0.0,Goalkeeper,2019,Greece,75000,11.225256725762891,9
29.0,8371.0,0.2257794767650221,0.0752598255883407,Attack,2022,Argentina,1800000,14.403297778421797,9
29.0,2231.0,0.080681308830121,0.0403406544150605,Midfield,2024,Belgium,400000,12.899222326086994,14
26.0,0.0,0.0,0.0,Defender,2018,Bulgaria,900000,13.71015115341694,11
26.0,276.0,0.3260869565217391,0.3260869565217391,Midfield,2019,Argentina,2000000,14.508658238524095,2
26.0,2380.0,0.1512605042016807,0.1890756302521008,Attack,2022,Argentina,600000,13.304686600863562,9
26.0,8.0,0.0,0.0,Attack,2017,Greece,100000,11.51293546492023,9
28.0,914.0,0.2954048140043764,0.0984682713347921,Attack,2020,Argentina,1000000,13.815511557963774,7
26.0,2054.0,0.0876338851022395,0.0,Midfield,2023,Italy,7000000,15.76142084987672,2
26.0,462.0,0.0,0.1948051948051948,Attack,2018,Serbia,25000,10.12667110305036,9
26.0,14.0,0.0,0.0,Goalkeeper,2024,Sweden,1500000,14.220976332738882,10
24.0,7576.0,0.0950369588173178,0.0950369588173178,Defender,2024,Germany,30000000,17.216707972959764,2
25.0,2487.0,0.1085645355850422,0.1085645355850422,Defender,2024,Russia,550000,13.21767537538882,10
24.0,0.0,0.0,0.0,Goalkeeper,2020,Germany,125000,11.736077016252436,4
32.0,10115.0,0.0711814137419673,0.0088976767177459,Defender,2024,Jamaica,8000000,15.894952224644102,1
27.0,1620.0,0.0555555555555555,0.2222222222222222,Attack,2021,Canada,150000,11.918397239722838,13
29.0,8701.0,0.310309159866682,0.11378002528445,Attack,2024,Cameroon,800000,13.592368256649284,14
25.0,0.0,0.0,0.0,Attack,2018,Serbia,350000,12.765691290604371,1
29.0,3990.0,0.225563909774436,0.2030075187969924,Attack,2019,Brazil,225000,12.323860125621126,7
26.0,0.0,0.0,0.0,Attack,2017,Netherlands,150000,11.918397239722838,6
33.0,15154.0,0.0,0.0,Goalkeeper,2022,Senegal,10000000,16.118095750958314,1
27.0,5945.0,0.0,0.0454163162321278,Defender,2023,Guinea-Bissau,700000,13.45883704259595,3
29.0,11394.0,0.0236966824644549,0.0552922590837282,Midfield,2024,Albania,2200000,14.603968372873895,2
28.0,16.0,0.0,0.0,Attack,2017,Spain,200000,12.206077645517674,3
30.0,633.0,0.1421800947867298,0.0,Attack,2023,Brazil,300000,12.611541086966117,12
29.0,0.0,0.0,0.0,Midfield,2018,Spain,400000,12.899222326086994,3
29.0,1433.0,0.0628053035589672,0.0,Midfield,2022,Unknown,300000,12.611541086966117,9
29.0,8390.0,0.0107270560190703,0.0,Midfield,2023,Ghana,2200000,14.603968372873895,3
34.0,1906.0,0.0,0.0472193074501574,Defender,2019,Spain,500000,13.122365377402328,3
28.0,14999.0,0.4020268017867857,0.1800120008000533,Attack,2024,France,17000000,16.648723960844016,4
29.0,3703.0,0.0972184715095868,0.0972184715095868,Midfield,2021,Ghana,300000,12.611541086966117,12
26.0,0.0,0.0,0.0,Midfield,2016,Netherlands,50000,10.819798284210286,6
33.0,0.0,0.0,0.0,Defender,2021,Brazil,300000,12.611541086966117,7
30.0,3779.0,0.2857898915056893,0.2381582429214078,Attack,2024,Spain,900000,13.71015115341694,3
25.0,291.0,0.3092783505154639,0.0,Attack,2020,Burkina Faso,400000,12.899222326086994,7
30.0,5094.0,0.2826855123674912,0.0883392226148409,Midfield,2023,Netherlands,400000,12.899222326086994,6
28.0,0.0,0.0,0.0,Defender,2016,Denmark,150000,11.918397239722838,10
25.0,5725.0,0.0314410480349345,0.0786026200873362,Midfield,2024,Germany,8500000,15.955576839107596,4
30.0,2589.0,0.4171494785631518,0.0695249130938586,Attack,2023,Brazil,400000,12.899222326086994,7
26.0,5157.0,0.0,0.0523560209424083,Defender,2023,Turkey,650000,13.384729180332174,8
27.0,3866.0,0.0232798758406621,0.0232798758406621,Midfield,2023,Scotland,375000,12.83468397161566,11
27.0,0.0,0.0,0.0,Goalkeeper,2021,Scotland,200000,12.206077645517674,11
27.0,213.0,0.0,0.0,Defender,2019,Scotland,25000,10.12667110305036,11
28.0,150.0,0.0,0.0,Midfield,2022,Portugal,100000,11.51293546492023,7
28.0,270.0,0.0,0.0,Goalkeeper,2018,Cameroon,75000,11.225256725762891,7
24.0,9364.0,0.0865014950875694,0.1441691584792823,Midfield,2024,Germany,38000000,17.453096744006448,4
25.0,2572.0,0.1399688958009331,0.1399688958009331,Attack,2024,Scotland,375000,12.83468397161566,11
25.0,0.0,0.0,0.0,Defender,2023,Germany,300000,12.611541086966117,6
25.0,491.0,0.0,0.0,Midfield,2020,Israel,250000,12.429220196836384,6
26.0,0.0,0.0,0.0,Midfield,2016,Brazil,50000,10.819798284210286,14
29.0,5101.0,0.017643599294256,0.052930797882768,Midfield,2023,Russia,500000,13.122365377402328,13
25.0,4706.0,0.1529961750956226,0.1912452188695282,Midfield,2022,Germany,1100000,13.910821646859096,14
25.0,0.0,0.0,0.0,Goalkeeper,2022,Germany,50000,10.819798284210286,3
28.0,0.0,0.0,0.0,Goalkeeper,2016,Belgium,25000,10.12667110305036,14
27.0,1669.0,0.0,0.0,Goalkeeper,2024,Turkey,100000,11.51293546492023,8
27.0,1.0,0.0,0.0,Defender,2018,Netherlands,25000,10.12667110305036,11
27.0,0.0,0.0,0.0,Midfield,2017,Netherlands,25000,10.12667110305036,6
25.0,850.0,0.3176470588235294,0.2117647058823529,Attack,2023,Ireland,2200000,14.603968372873895,1
25.0,395.0,0.2278481012658227,0.0,Attack,2023,Ireland,400000,12.899222326086994,14
25.0,1568.0,0.1147959183673469,0.1147959183673469,Midfield,2024,Ireland,7000000,15.76142084987672,1
25.0,27.0,0.0,0.0,Attack,2019,Morocco,75000,11.225256725762891,6
28.0,16073.0,0.212779194923163,0.1399863124494493,Midfield,2024,Brazil,35000000,17.370858648025116,1
23.0,120.0,0.0,0.0,Goalkeeper,2023,England,175000,12.07254696717504,1
29.0,5820.0,0.0154639175257731,0.0154639175257731,Defender,2020,Martinique,700000,13.45883704259595,5
31.0,578.0,0.0,0.0,Attack,2018,Russia,650000,13.384729180332174,13
27.0,0.0,0.0,0.0,Midfield,2016,Greece,125000,11.736077016252436,9
27.0,0.0,0.0,0.0,Midfield,2016,Greece,50000,10.819798284210286,9
25.0,0.0,0.0,0.0,Attack,2018,Germany,25000,10.12667110305036,4
28.0,10.0,0.0,0.0,Midfield,2018,Denmark,50000,10.819798284210286,10
26.0,6625.0,0.0543396226415094,0.1222641509433962,Defender,2024,Italy,3000000,14.914123179965662,2
27.0,0.0,0.0,0.0,Goalkeeper,2016,Greece,50000,10.819798284210286,9
25.0,39.0,0.0,0.0,Defender,2019,Portugal,300000,12.611541086966117,2
30.0,0.0,0.0,0.0,Defender,2016,Belgium,50000,10.819798284210286,14
28.0,7385.0,0.2071767095463778,0.0974949221394719,Attack,2023,Portugal,500000,13.122365377402328,7
26.0,6918.0,0.1561144839549002,0.1951431049436253,Midfield,2024,South Africa,900000,13.71015115341694,10
27.0,8.0,0.0,0.0,Attack,2019,Spain,200000,12.206077645517674,3
27.0,421.0,0.0,0.0,Midfield,2023,Russia,100000,11.51293546492023,13
28.0,0.0,0.0,0.0,Goalkeeper,2016,Turkey,25000,10.12667110305036,8
26.0,0.0,0.0,0.0,Midfield,2017,Ghana,50000,10.819798284210286,2
26.0,9032.0,0.4782993799822852,0.2690434012400354,Attack,2024,Egypt,75000000,18.13299868483392,1
34.0,2524.0,0.1782884310618066,0.1069730586370839,Attack,2020,Brazil,300000,12.611541086966117,7
26.0,11219.0,0.0882431589268205,0.0641768428558695,Defender,2022,Scotland,2500000,14.731801689838347,11
25.0,7.0,0.0,0.0,Midfield,2020,Uruguay,7000000,15.76142084987672,3
27.0,592.0,0.0,0.0,Attack,2020,Curacao,150000,11.918397239722838,6
27.0,6160.0,0.0876623376623376,0.0292207792207792,Defender,2020,Suriname,1000000,13.815511557963774,6
30.0,3608.0,0.3242793791574279,0.0748337028824833,Attack,2020,Greece,400000,12.899222326086994,11
25.0,0.0,0.0,0.0,Goalkeeper,2017,Germany,50000,10.819798284210286,6
28.0,0.0,0.0,0.0,Defender,2016,Qatar,100000,11.51293546492023,14
26.0,9415.0,0.2772172065852363,0.0955921402018056,Midfield,2024,Belgium,3000000,14.914123179965662,14
27.0,3404.0,0.026439482961222,0.0528789659224441,Midfield,2022,Greece,250000,12.429220196836384,9
27.0,122.0,0.0,0.0,Defender,2019,Switzerland,100000,11.51293546492023,10
25.0,1940.0,0.1855670103092783,0.0927835051546391,Midfield,2020,Scotland,250000,12.429220196836384,11
31.0,3285.0,0.0,0.136986301369863,Midfield,2020,Togo,300000,12.611541086966117,11
26.0,924.0,0.1948051948051948,0.0,Midfield,2023,Spain,1000000,13.815511557963774,3
26.0,0.0,0.0,0.0,Midfield,2020,Spain,50000,10.819798284210286,3
24.0,180.0,0.0,0.0,Goalkeeper,2024,Scotland,50000,10.819798284210286,11
25.0,4355.0,0.0826636050516647,0.1239954075774971,Midfield,2024,Scotland,600000,13.304686600863562,14
25.0,17.0,0.0,0.0,Attack,2021,Lithuania,150000,11.918397239722838,14
27.0,5353.0,0.0,0.0336260041098449,Midfield,2024,Russia,1000000,13.815511557963774,13
27.0,0.0,0.0,0.0,Midfield,2016,Uruguay,25000,10.12667110305036,14
27.0,0.0,0.0,0.0,Missing,2016,Belgium,50000,10.819798284210286,14
25.0,43.0,0.0,0.0,Midfield,2023,United States,350000,12.765691290604371,6
28.0,0.0,0.0,0.0,Midfield,2016,France,300000,12.611541086966117,5
27.0,9286.0,0.0581520568597889,0.0872280852896834,Defender,2024,Morocco,1000000,13.815511557963774,9
32.0,13280.0,0.0948795180722891,0.0948795180722891,Midfield,2023,Russia,900000,13.71015115341694,13
31.0,1422.0,0.1898734177215189,0.1265822784810126,Attack,2023,Bosnia-Herzegovina,500000,13.122365377402328,13
27.0,0.0,0.0,0.0,Defender,2016,Portugal,100000,11.51293546492023,7
27.0,17887.0,0.1056633309107172,0.095600156538268,Midfield,2024,Brazil,38000000,17.453096744006448,2
29.0,0.0,0.0,0.0,Defender,2018,Brazil,125000,11.736077016252436,7
25.0,10.0,0.0,0.0,Attack,2019,Germany,350000,12.765691290604371,4
27.0,0.0,0.0,0.0,Goalkeeper,2017,Scotland,50000,10.819798284210286,11
25.0,2813.0,0.0,0.0959829363668681,Defender,2024,Germany,750000,13.527829818844936,6
27.0,130.0,0.0,0.0,Defender,2018,Netherlands,100000,11.51293546492023,6
24.0,0.0,0.0,0.0,Attack,2020,Switzerland,100000,11.51293546492023,4
29.0,3687.0,0.2685109845402766,0.0732302685109845,Attack,2024,Scotland,4500000,15.319588176962746,1
25.0,1121.0,0.2408563782337199,0.0,Midfield,2023,Germany,2500000,14.731801689838347,4
26.0,3995.0,0.0450563204005006,0.0225281602002503,Midfield,2024,Greece,1500000,14.220976332738882,8
24.0,0.0,0.0,0.0,Midfield,2018,Germany,50000,10.819798284210286,4
25.0,20.0,0.0,0.0,Attack,2018,Germany,75000,11.225256725762891,4
25.0,2101.0,0.4712041884816754,0.2141837220371251,Attack,2023,Germany,1500000,14.220976332738882,4
33.0,2514.0,0.071599045346062,0.0,Defender,2018,Brazil,250000,12.429220196836384,9
25.0,0.0,0.0,0.0,Defender,2019,Portugal,50000,10.819798284210286,7
24.0,789.0,0.1140684410646387,0.1140684410646387,Attack,2021,Germany,300000,12.611541086966117,6
24.0,5420.0,0.0996309963099631,0.1494464944649446,Defender,2024,Germany,12000000,16.300417291085605,4
30.0,0.0,0.0,0.0,Attack,2021,Brazil,200000,12.206077645517674,10
25.0,2970.0,0.0303030303030303,0.0606060606060606,Defender,2023,Portugal,1000000,13.815511557963774,7
28.0,105.0,0.0,0.0,Attack,2019,Brazil,300000,12.611541086966117,7
30.0,4826.0,0.0372979693327807,0.0,Defender,2018,Kosovo,200000,12.206077645517674,12
28.0,7919.0,0.034095214042177,0.1250157848213158,Midfield,2023,Spain,2000000,14.508658238524095,3
27.0,5478.0,0.3943044906900328,0.2628696604600219,Attack,2024,Cape Verde,1500000,14.220976332738882,7
27.0,23.0,0.0,0.0,Defender,2019,Guinea-Bissau,300000,12.611541086966117,7
27.0,4807.0,0.2621177449552735,0.1497815685458706,Midfield,2024,Portugal,2500000,14.731801689838347,7
28.0,5105.0,0.0705190989226248,0.0881488736532811,Defender,2024,Denmark,500000,13.122365377402328,10
26.0,0.0,0.0,0.0,Defender,2017,Italy,25000,10.12667110305036,2
29.0,1900.0,0.0947368421052631,0.0,Midfield,2017,Denmark,150000,11.918397239722838,10
30.0,15202.0,0.0177608209446125,0.1006446520194711,Defender,2024,Spain,4000000,15.201805169084134,3
25.0,8505.0,0.0,0.0,Goalkeeper,2024,Senegal,9000000,16.012735246411598,5
27.0,1637.0,0.1649358582773366,0.2199144777031154,Midfield,2017,England,350000,12.765691290604371,11
31.0,1547.0,0.0,0.0,Goalkeeper,2020,United States,150000,11.918397239722838,10
